product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review_word_count
B0039S7NO6,5.0,0.0,0.0,0,1,2014-12-08,41
B00IP5KM82,5.0,0.0,0.0,0,1,2014-12-08,1
B00IVFC6O4,5.0,0.0,0.0,0,1,2014-12-08,23
B00CS1WDBI,4.0,0.0,5.0,0,1,2014-12-08,10
B00IL7IFP6,4.0,1.0,1.0,0,0,2014-12-08,140
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-08,2
B00859GIQ8,5.0,0.0,0.0,0,1,2014-12-08,2
B004P9591C,5.0,0.0,0.0,0,1,2014-12-08,17
B00IQ8MVH8,3.0,1.0,2.0,0,1,2014-12-08,7
B00C6PYGJ8,5.0,0.0,0.0,0,1,2014-12-08,2
1223063151,3.0,1.0,1.0,0,1,2014-12-08,92
B00FAQW0MK,5.0,0.0,0.0,0,1,2014-12-08,16
B004Z3MLLY,1.0,0.0,0.0,0,1,2014-12-08,33
B00J3LXLNA,5.0,0.0,0.0,0,1,2014-12-08,9
B00859GIQ8,5.0,0.0,0.0,0,1,2014-12-08,9
B00CI6J3QG,5.0,0.0,0.0,0,1,2014-12-08,11
B00IM2TVW6,5.0,0.0,0.0,0,1,2014-12-08,14
B00BD9BXBM,3.0,0.0,1.0,0,1,2014-12-08,63
B00ARQW1C2,5.0,0.0,0.0,0,1,2014-12-08,4
B00CDGA6A8,5.0,0.0,0.0,0,1,2014-12-08,24
B003AIM52A,5.0,0.0,0.0,0,1,2014-12-08,26
B00D9LWJTC,3.0,4.0,4.0,0,1,2014-12-08,55
B00IL7IFP6,5.0,0.0,0.0,0,0,2014-12-08,36
B00AOHDC5Y,5.0,0.0,0.0,0,1,2014-12-08,8
B00J49UTZO,5.0,0.0,0.0,0,1,2014-12-08,17
B0075XNGGK,5.0,0.0,0.0,0,1,2014-12-08,33
B00NEOBSK0,5.0,1.0,2.0,0,1,2014-12-08,12
B006ROJM2U,5.0,0.0,0.0,0,1,2014-12-08,27
B00KN0LSTO,5.0,0.0,0.0,0,1,2014-12-08,58
B00IFWSMO6,5.0,0.0,0.0,0,1,2014-12-08,42
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-08,12
B00IL7IGIW,5.0,1.0,1.0,0,0,2014-12-08,55
B003CRJU36,5.0,0.0,0.0,0,1,2014-12-08,2
B00C6PXLMQ,3.0,0.0,0.0,0,1,2014-12-08,33
B00IVFCVDK,5.0,0.0,0.0,0,1,2014-12-08,1
B00004S7ZG,5.0,0.0,1.0,0,1,2014-12-08,3
B00CRZXV3O,5.0,0.0,0.0,0,1,2014-12-08,23
B0083TXWMI,2.0,0.0,0.0,0,1,2014-12-08,15
B00J05MDOM,4.0,0.0,1.0,0,1,2014-12-08,6
B00IFWSNH2,5.0,0.0,0.0,0,0,2014-12-08,42
B00E5UKNCQ,2.0,1.0,2.0,0,1,2014-12-08,52
B00CRZXSGE,4.0,0.0,0.0,0,1,2014-12-08,12
B00KOJYECW,1.0,0.0,1.0,0,1,2014-12-08,202
B00KOJYECW,5.0,0.0,0.0,1,0,2014-12-08,34
B00ERK40NW,4.0,0.0,0.0,0,1,2014-12-08,37
B00JLHVX2W,5.0,0.0,0.0,0,1,2014-12-08,7
B000OC2W50,5.0,0.0,0.0,0,0,2014-12-08,8
B00FHB2XB6,2.0,2.0,2.0,0,1,2014-12-08,25
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-08,7
B00EDBZ7WI,5.0,1.0,1.0,0,1,2014-12-08,35
B00AHAJGXK,5.0,0.0,0.0,0,1,2014-12-08,2
B00EAHXOWA,5.0,0.0,0.0,0,1,2014-12-08,3
B00C81LYH2,4.0,0.0,0.0,0,1,2014-12-08,4
B00KN0LSTO,5.0,0.0,0.0,0,1,2014-12-08,12
B00J49UTZO,5.0,0.0,0.0,0,1,2014-12-08,4
B00IRXJ3ZK,4.0,0.0,0.0,0,1,2014-12-08,43
B00BIDJP2W,4.0,0.0,0.0,0,1,2014-12-08,42
B00IFWSNH2,4.0,1.0,2.0,0,0,2014-12-08,63
B00DECZ5AQ,5.0,0.0,0.0,0,1,2014-12-08,1
B00CI6J3QG,5.0,0.0,1.0,0,1,2014-12-08,7
B001R6W4KA,5.0,0.0,0.0,0,1,2014-12-08,2
B00LK0N1ZK,5.0,7.0,7.0,0,1,2014-12-08,138
B00IVFCCMA,5.0,1.0,2.0,0,1,2014-12-08,66
B00FBWFVK6,5.0,0.0,0.0,0,1,2014-12-08,4
B00CDGA69Y,5.0,0.0,0.0,0,1,2014-12-08,2
B0051MMFRS,5.0,0.0,0.0,0,1,2014-12-07,74
B00ILA29PU,5.0,1.0,1.0,0,1,2014-12-07,42
B00ATWSRG8,5.0,1.0,1.0,0,1,2014-12-07,69
B00CI6J5JQ,5.0,0.0,0.0,0,1,2014-12-07,3
B00IQ8MVNC,4.0,0.0,0.0,0,1,2014-12-07,5
B0075XNGGK,5.0,0.0,0.0,0,1,2014-12-07,4
B00KR2Q0LY,3.0,158.0,181.0,0,0,2014-12-07,942
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-07,2
B00J49UTZO,5.0,0.0,0.0,0,1,2014-12-07,73
B00CI6J3HA,5.0,0.0,0.0,0,1,2014-12-07,1
B00IL7IGJQ,5.0,1.0,1.0,0,1,2014-12-07,16
B00JLHVX36,5.0,0.0,0.0,0,1,2014-12-07,22
B00J5KVSWK,4.0,0.0,0.0,0,1,2014-12-07,15
B0075XNGGK,5.0,0.0,0.0,0,1,2014-12-07,37
B00AHAJGXK,4.0,0.0,0.0,0,1,2014-12-07,17
B000G334Z4,4.0,0.0,2.0,0,0,2014-12-07,26
B00J49UTX6,5.0,0.0,0.0,0,1,2014-12-07,3
B00CKH9QWO,3.0,7.0,7.0,0,0,2014-12-07,237
B00BN6QAXQ,5.0,0.0,0.0,0,1,2014-12-07,1
B00CJO8ZZM,5.0,0.0,0.0,0,0,2014-12-07,46
B0039S7NO6,3.0,0.0,0.0,0,1,2014-12-07,5
B00J49UTZ4,5.0,0.0,0.0,0,1,2014-12-07,5
B00M1YCDZ8,5.0,0.0,0.0,0,1,2014-12-07,15
B00J49UTZ4,5.0,0.0,0.0,0,1,2014-12-07,75
B00AWNUHA8,3.0,0.0,1.0,0,1,2014-12-07,4
B00GTCKOCM,5.0,0.0,0.0,0,1,2014-12-07,4
B00F6N0G50,1.0,0.0,1.0,0,1,2014-12-07,43
B00C6BWA8Q,5.0,0.0,0.0,0,1,2014-12-07,18
B00A88B16Q,5.0,0.0,0.0,0,1,2014-12-07,3
B00BQF1IP4,1.0,0.0,0.0,0,1,2014-12-07,28
B007BSXZZG,5.0,2.0,2.0,0,1,2014-12-07,73
B004UU9XG8,5.0,0.0,0.0,0,1,2014-12-07,3
B00J3LXLNA,1.0,0.0,0.0,0,1,2014-12-07,66
B0039S7NO6,5.0,0.0,0.0,0,1,2014-12-07,16
B007XPLI56,1.0,1.0,1.0,0,0,2014-12-07,20
B00E5UP64Q,3.0,1.0,3.0,0,1,2014-12-07,17
B00LK0N1ZK,5.0,1.0,1.0,0,1,2014-12-07,8
B004O0TOK4,5.0,0.0,0.0,0,1,2014-12-07,9
B00J5KVQWW,5.0,0.0,0.0,0,1,2014-12-07,1
B00CG0CKXW,5.0,0.0,0.0,0,1,2014-12-07,20
B00IRXJ3ZK,5.0,2.0,2.0,0,1,2014-12-07,89
B007BSYAVY,5.0,0.0,0.0,0,1,2014-12-07,39
B00ARQW1E0,5.0,0.0,0.0,0,0,2014-12-07,64
B00M1YC920,4.0,0.0,0.0,0,1,2014-12-07,2
B006OJM5P4,5.0,0.0,0.0,0,0,2014-12-07,20
B00CNNPPV6,5.0,0.0,0.0,0,1,2014-12-07,8
B0075XNGGK,5.0,0.0,0.0,0,1,2014-12-07,21
B004S6DWDY,1.0,1.0,1.0,0,1,2014-12-07,15
B00IGR5ES2,3.0,0.0,1.0,0,1,2014-12-07,11
B004P9591C,5.0,0.0,0.0,0,1,2014-12-07,5
B00KNT6NGS,5.0,0.0,1.0,0,0,2014-12-07,205
B00J49UTZ4,5.0,0.0,0.0,0,1,2014-12-07,1
B0083TXXZ4,1.0,1.0,1.0,0,0,2014-12-07,12
B00FHB2XB6,5.0,0.0,0.0,0,1,2014-12-07,22
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-07,4
B0009QXXB8,5.0,0.0,1.0,0,1,2014-12-07,52
B008J3Q7CA,5.0,0.0,0.0,0,1,2014-12-07,17
B00J05N01C,5.0,0.0,0.0,0,0,2014-12-07,16
B004U53A7Q,5.0,0.0,0.0,0,0,2014-12-07,24
B00C18BWYW,5.0,0.0,0.0,0,1,2014-12-07,4
B00J5KVQWW,2.0,0.0,0.0,0,0,2014-12-07,61
B007J3F99S,1.0,1.0,1.0,0,0,2014-12-07,40
B00I8BIKXW,1.0,0.0,5.0,0,1,2014-12-07,1
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-07,30
B004S6EBIO,2.0,0.0,0.0,0,1,2014-12-07,17
B00EAHXYDO,3.0,4.0,5.0,0,1,2014-12-07,79
B00B1Z6F52,5.0,2.0,4.0,0,1,2014-12-07,5
B00CKH9I1I,2.0,0.0,0.0,0,1,2014-12-07,49
1933318732,4.0,0.0,0.0,0,1,2014-12-07,18
B00J0V11F8,5.0,0.0,0.0,0,1,2014-12-07,34
B004S6ECLU,5.0,0.0,0.0,0,0,2014-12-07,69
B00KOJYECW,4.0,0.0,0.0,1,0,2014-12-07,101
B00M1YCDZ8,1.0,1.0,2.0,0,0,2014-12-07,56
B00MYL9JU0,4.0,1.0,2.0,1,0,2014-12-07,224
B00HVTH2P4,3.0,0.0,0.0,0,1,2014-12-07,22
B00IM2TVX0,4.0,0.0,0.0,0,1,2014-12-07,4
B00MYL9JU0,5.0,0.0,0.0,1,0,2014-12-07,16
B00IQ8MVH8,5.0,0.0,1.0,0,0,2014-12-07,11
B00CJO90ZG,5.0,0.0,0.0,0,1,2014-12-07,6
B00IM2TVX0,5.0,0.0,0.0,0,1,2014-12-07,17
B00KNT6K0C,5.0,0.0,1.0,0,0,2014-12-07,169
B00FAQVY5E,5.0,0.0,0.0,0,1,2014-12-07,50
B00LK0N1ZK,5.0,1.0,1.0,0,1,2014-12-07,29
B007RM5DTC,4.0,0.0,0.0,0,1,2014-12-07,2
B00112CHCK,5.0,0.0,0.0,0,1,2014-12-07,7
B00CPHGFO6,5.0,0.0,0.0,0,1,2014-12-07,16
B00HVTH2P4,5.0,0.0,0.0,0,1,2014-12-07,2
B00AJE1CY0,2.0,0.0,0.0,0,0,2014-12-07,52
B00J2NPEHK,5.0,3.0,3.0,0,0,2014-12-07,132
B00J49UTZO,5.0,0.0,0.0,0,0,2014-12-07,75
B00JLHVX36,5.0,0.0,0.0,0,1,2014-12-07,22
B00KXSJSC0,4.0,0.0,0.0,0,1,2014-12-07,16
B00FBW4QTI,5.0,0.0,0.0,0,1,2014-12-07,32
B00F9VP9WO,5.0,0.0,0.0,0,1,2014-12-07,6
B00IFWSMO6,5.0,0.0,0.0,0,0,2014-12-07,25
B00JDMY58Y,2.0,1.0,1.0,0,1,2014-12-07,65
B00IJVN21Q,4.0,0.0,0.0,0,1,2014-12-07,11
B00AOHDC5Y,5.0,0.0,0.0,0,1,2014-12-07,10
B001R6W4KA,5.0,0.0,0.0,0,0,2014-12-07,150
B00J5KVST8,1.0,0.0,0.0,0,0,2014-12-07,90
B00CJO90ZG,5.0,0.0,0.0,0,1,2014-12-07,1
B00CKH9QWO,5.0,0.0,0.0,0,1,2014-12-07,3
B00J49UU5I,5.0,0.0,0.0,0,1,2014-12-07,39
B00IRXJ3ZK,1.0,1.0,1.0,0,1,2014-12-07,31
B00IQ8MWBS,5.0,1.0,1.0,0,0,2014-12-07,4
B001R6W4KA,5.0,0.0,0.0,0,1,2014-12-07,7
B007LL7N4C,5.0,0.0,0.0,0,0,2014-12-07,81
B00AJE1CY0,4.0,0.0,1.0,0,1,2014-12-07,27
B00IVFCVDK,5.0,0.0,0.0,0,0,2014-12-07,139
B009F7OXCA,5.0,0.0,0.0,0,1,2014-12-07,3
B00ARQW0M8,3.0,0.0,0.0,0,1,2014-12-07,5
B0083TXXTA,5.0,1.0,1.0,0,1,2014-12-07,9
B00BQYQYMW,5.0,0.0,0.0,0,1,2014-12-07,11
B00J49UTZO,5.0,0.0,0.0,0,1,2014-12-07,25
B00J05MWV6,5.0,0.0,0.0,0,1,2014-12-07,6
B00IRXJ3ZK,5.0,0.0,1.0,0,1,2014-12-07,9
B000G334Z4,5.0,0.0,1.0,0,1,2014-12-07,7
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-07,4
B00K5OLQFE,2.0,0.0,0.0,1,0,2014-12-07,98
B0039S7NO6,5.0,0.0,0.0,0,1,2014-12-07,56
B007GE6VMO,5.0,0.0,0.0,0,1,2014-12-06,5
B001R6W4KA,5.0,0.0,0.0,0,1,2014-12-06,59
B00112CHCK,5.0,0.0,0.0,0,1,2014-12-06,10
B00F5Y4AH0,4.0,1.0,1.0,0,1,2014-12-06,7
B00IQ8MVH8,5.0,2.0,3.0,0,0,2014-12-06,108
B00M1YCDZ8,5.0,0.0,0.0,0,1,2014-12-06,29
B00ILA29PU,1.0,0.0,0.0,0,1,2014-12-06,39
B00ARQW1E0,5.0,0.0,1.0,0,1,2014-12-06,66
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-06,8
B00112CHCK,5.0,0.0,0.0,0,1,2014-12-06,9
B00BD9BXBM,5.0,0.0,0.0,0,1,2014-12-06,10
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-06,61
B00ILD5ATY,1.0,1.0,9.0,0,1,2014-12-06,32
B00IRXJ3ZK,4.0,0.0,1.0,0,1,2014-12-06,2
B00C6PWHB2,2.0,0.0,0.0,0,1,2014-12-06,16
B008CO91JC,5.0,0.0,0.0,0,1,2014-12-06,9
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-06,17
B00C6PYGJ8,5.0,0.0,0.0,0,0,2014-12-06,9
B009AFNTCC,2.0,1.0,2.0,0,1,2014-12-06,11
B00LK0N1ZK,3.0,1.0,3.0,0,1,2014-12-06,39
B00C6BWA8Q,5.0,0.0,0.0,0,1,2014-12-06,13
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-06,4
B00CJO90ZG,5.0,0.0,0.0,0,1,2014-12-06,5
B00J5KVQWW,5.0,1.0,1.0,0,1,2014-12-06,22
B00IFWSNH2,5.0,0.0,0.0,0,0,2014-12-06,536
B00CKH9WPA,3.0,5.0,7.0,0,1,2014-12-06,106
B00ECV4YRS,3.0,0.0,0.0,0,1,2014-12-06,26
B00IVFCGIA,5.0,0.0,0.0,0,1,2014-12-06,33
B00ILD5D7S,5.0,1.0,5.0,0,1,2014-12-06,5
B00ARQW0X2,5.0,0.0,0.0,0,1,2014-12-06,2
B00CDGA6A8,3.0,1.0,2.0,0,1,2014-12-06,80
B00IRXJ3ZK,2.0,1.0,1.0,0,0,2014-12-06,85
B00M1YC920,5.0,0.0,0.0,0,1,2014-12-06,8
B00IM2TVX0,1.0,0.0,0.0,0,1,2014-12-06,11
B00FHB2XB6,5.0,0.0,1.0,0,1,2014-12-06,37
B00FQJEZ56,3.0,1.0,1.0,0,1,2014-12-06,131
B006OJM5P4,5.0,0.0,0.0,0,1,2014-12-06,301
B00DECZ5D8,5.0,0.0,0.0,0,1,2014-12-06,3
B00349MPQQ,5.0,0.0,0.0,0,1,2014-12-06,6
B00M1YCDZ8,3.0,0.0,3.0,0,1,2014-12-06,9
B00COEIFM0,5.0,0.0,0.0,0,1,2014-12-06,1
B00J5KVR44,5.0,0.0,0.0,0,1,2014-12-06,27
B00BQYR110,5.0,0.0,0.0,0,1,2014-12-06,19
B00CM97CEY,5.0,0.0,0.0,0,1,2014-12-06,3
B00E5UKNCQ,5.0,0.0,0.0,0,1,2014-12-06,7
B00M1YC920,3.0,0.0,12.0,0,1,2014-12-06,9
B00IVFCGIA,5.0,0.0,0.0,0,0,2014-12-06,99
B00CI6J3HA,5.0,0.0,0.0,0,1,2014-12-06,9
B00IVFCVDK,5.0,0.0,0.0,0,1,2014-12-06,25
B00M1YC920,4.0,1.0,2.0,0,1,2014-12-06,65
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-06,8
B00CI6J3HA,5.0,0.0,0.0,0,1,2014-12-06,2
B00IGNWYLG,5.0,0.0,0.0,0,1,2014-12-06,13
B00ATWSRG8,5.0,1.0,1.0,0,1,2014-12-06,25
B00IL7IGJQ,4.0,0.0,0.0,1,0,2014-12-06,76
B00IGR5EQE,5.0,0.0,2.0,0,0,2014-12-06,9
B00BN6QAXQ,5.0,0.0,0.0,0,1,2014-12-06,25
B000GUEXBG,4.0,0.0,0.0,0,1,2014-12-06,72
B0075XNGGK,5.0,0.0,0.0,0,1,2014-12-06,22
B004S6ECLU,2.0,0.0,0.0,0,1,2014-12-06,8
B00J49UTZ4,5.0,0.0,0.0,0,1,2014-12-06,3
B008J3Q7CA,5.0,0.0,0.0,0,1,2014-12-06,16
B008ZB5E2K,5.0,0.0,1.0,0,1,2014-12-06,130
B00AWNUHB2,5.0,0.0,0.0,0,1,2014-12-06,2
B00859GJWQ,1.0,3.0,3.0,0,0,2014-12-06,35
B00CCIKII2,1.0,1.0,12.0,0,0,2014-12-06,21
B00FHB2XB6,5.0,0.0,0.0,0,1,2014-12-06,7
B00J49UU5I,5.0,0.0,0.0,0,1,2014-12-06,22
B00AJE1CY0,5.0,0.0,0.0,0,1,2014-12-06,7
B00804BEB2,5.0,0.0,0.0,0,1,2014-12-06,1
B004UU9XG8,5.0,0.0,0.0,0,1,2014-12-06,5
B00D9LWJTC,5.0,0.0,0.0,0,1,2014-12-06,37
B00J49UTZO,5.0,0.0,0.0,0,1,2014-12-06,5
B00IFWSNH2,4.0,0.0,0.0,0,0,2014-12-06,50
B00MYL9JU0,1.0,0.0,5.0,0,1,2014-12-06,2
B00B1Z6EPS,5.0,0.0,0.0,0,1,2014-12-06,4
B007XPLI38,1.0,0.0,0.0,0,1,2014-12-06,40
B00KR2Q0LY,5.0,1.0,1.0,0,0,2014-12-06,540
B00IZ7FH1M,5.0,1.0,1.0,0,0,2014-12-06,23
B006BMA1QE,5.0,0.0,0.0,0,1,2014-12-06,1
B007XPLI56,4.0,0.0,0.0,0,1,2014-12-06,9
B005N57CNU,5.0,0.0,0.0,0,1,2014-12-06,56
B004O0TOK4,4.0,0.0,0.0,0,1,2014-12-06,27
B00IGR5EQE,5.0,0.0,2.0,0,1,2014-12-06,1
B005G2R3K2,1.0,2.0,2.0,0,1,2014-12-06,49
B00JLHW0IS,5.0,0.0,0.0,0,1,2014-12-06,6
B00FQJEZ56,4.0,0.0,0.0,0,1,2014-12-06,14
B00IFWSNH2,5.0,0.0,0.0,0,0,2014-12-06,63
B00J49UTZ4,5.0,0.0,0.0,0,1,2014-12-06,32
B00BN6QAXQ,5.0,0.0,0.0,0,0,2014-12-06,8
B00CI6J5KK,5.0,0.0,0.0,0,1,2014-12-06,45
B000GUEXBG,4.0,0.0,0.0,0,1,2014-12-06,6
B00BBLI5CC,5.0,0.0,0.0,0,1,2014-12-06,4
B00B2AYLYS,5.0,0.0,0.0,0,1,2014-12-06,9
B009F7OXCA,5.0,0.0,0.0,0,1,2014-12-06,9
B00FBW8EQ4,5.0,1.0,1.0,0,0,2014-12-06,17
B00FHB2XB6,5.0,0.0,0.0,0,1,2014-12-06,1
B00AJE1CY0,5.0,0.0,0.0,0,1,2014-12-06,15
B001R6W4KA,5.0,0.0,0.0,0,1,2014-12-06,6
B00J05MWV6,5.0,0.0,0.0,0,1,2014-12-06,22
B00IVFCGKS,5.0,0.0,1.0,0,1,2014-12-06,2
B00B28GVLG,5.0,0.0,0.0,0,1,2014-12-06,9
B007BSXZZG,5.0,1.0,1.0,0,1,2014-12-06,34
B00859GJWQ,1.0,2.0,2.0,0,0,2014-12-05,34
B005G2R3K2,5.0,0.0,0.0,0,1,2014-12-05,10
B00IQ8MVH8,5.0,0.0,0.0,0,1,2014-12-05,27
B00C81LYH2,5.0,0.0,0.0,0,1,2014-12-05,1
B0039S7NO6,4.0,0.0,0.0,0,1,2014-12-05,31
B0039S7NO6,5.0,1.0,1.0,0,1,2014-12-05,19
B00JLHVX36,5.0,0.0,0.0,0,1,2014-12-05,39
B00IM2TVX0,1.0,1.0,1.0,0,1,2014-12-05,6
B00804BEB2,5.0,0.0,0.0,0,1,2014-12-05,43
B00IM2TW1Q,2.0,0.0,0.0,0,1,2014-12-05,6
B00M1YC920,5.0,2.0,2.0,1,0,2014-12-05,146
B00FBWFVK6,5.0,0.0,0.0,0,1,2014-12-05,5
B001446E4W,5.0,0.0,0.0,0,1,2014-12-05,7
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-05,24
B00CI6J3HA,5.0,0.0,0.0,0,1,2014-12-05,8
B00CJO9038,5.0,0.0,0.0,0,1,2014-12-05,5
B001R6W4KA,4.0,0.0,0.0,0,1,2014-12-05,9
B00KNT6K0C,5.0,1.0,1.0,0,0,2014-12-05,42
B00IVFCGIA,4.0,0.0,0.0,0,1,2014-12-05,17
B001R6W4KA,5.0,0.0,0.0,0,1,2014-12-05,25
B00IWPJWMC,1.0,1.0,3.0,0,1,2014-12-05,21
B00KXSJSC0,5.0,0.0,0.0,0,1,2014-12-05,9
B0049ACJVA,4.0,1.0,1.0,0,0,2014-12-05,35
B00J49UTZ4,3.0,13.0,19.0,0,0,2014-12-05,38
B00CI6J5JQ,4.0,0.0,1.0,0,1,2014-12-05,2
B00B2HH10M,3.0,0.0,0.0,0,0,2014-12-05,63
B001R6W4KA,4.0,1.0,1.0,0,1,2014-12-05,41
B00G6MWM1Q,1.0,1.0,40.0,0,0,2014-12-05,127
B00GTCKOCM,5.0,0.0,0.0,0,1,2014-12-05,2
B00IQ8MVH8,5.0,1.0,1.0,0,1,2014-12-05,27
1223063151,5.0,0.0,0.0,0,1,2014-12-05,7
B00J5KVSWK,1.0,0.0,2.0,0,1,2014-12-05,13
B00IVP13NO,5.0,1.0,1.0,0,1,2014-12-05,155
B00IQ8MTL6,5.0,0.0,0.0,0,1,2014-12-05,5
B00HVTH2P4,5.0,0.0,1.0,0,1,2014-12-05,2
B00HVTH2MC,5.0,0.0,0.0,0,1,2014-12-05,7
B00ATWUE1O,5.0,1.0,1.0,0,1,2014-12-05,66
B00BYD5JMG,5.0,0.0,0.0,0,1,2014-12-05,28
B00KNT6K0C,5.0,0.0,0.0,0,0,2014-12-05,152
B00M1YC920,5.0,0.0,0.0,1,0,2014-12-05,69
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-05,17
B00IWPJWJU,5.0,0.0,0.0,0,0,2014-12-05,51
B00IVFCVDK,5.0,0.0,0.0,0,1,2014-12-05,2
B003P8KZ3Q,3.0,0.0,0.0,0,1,2014-12-05,44
B00IL7IGJQ,5.0,0.0,0.0,0,1,2014-12-05,50
B00HVTH2P4,5.0,0.0,0.0,0,1,2014-12-05,7
B007J3F98O,5.0,0.0,0.0,0,1,2014-12-05,6
B00HVTH2P4,5.0,0.0,0.0,0,1,2014-12-05,2
B0039S7NO6,5.0,0.0,1.0,0,1,2014-12-05,1
B00ARQW1E0,3.0,0.0,0.0,0,1,2014-12-05,57
B00BN6QAWM,5.0,0.0,0.0,0,1,2014-12-05,27
B00CI6J20S,2.0,0.0,0.0,0,1,2014-12-05,4
B00J49UTZ4,1.0,35.0,63.0,0,0,2014-12-05,40
B00CS1WDBI,5.0,0.0,6.0,0,1,2014-12-05,44
B003AIM52A,4.0,0.0,0.0,0,1,2014-12-05,1
B00J5KVSWK,5.0,1.0,1.0,0,1,2014-12-05,5
1223063151,2.0,2.0,2.0,0,1,2014-12-05,32
B00KU13448,4.0,0.0,0.0,0,1,2014-12-05,96
B004Z3MLLY,1.0,0.0,1.0,0,0,2014-12-05,14
B009F7OXCA,4.0,0.0,0.0,0,1,2014-12-05,34
B004SKX8M0,5.0,0.0,0.0,0,1,2014-12-05,1
B004OA7ZH8,2.0,0.0,1.0,0,1,2014-12-05,5
B00ECV4DNS,5.0,0.0,1.0,0,0,2014-12-05,10
B007ADIC82,5.0,0.0,0.0,0,1,2014-12-05,3
B007XPLI38,3.0,0.0,0.0,0,1,2014-12-05,64
B00KNT6NGS,5.0,0.0,1.0,0,0,2014-12-05,27
B007J3F98O,3.0,0.0,0.0,0,0,2014-12-05,148
B00J49UTO0,5.0,0.0,0.0,0,1,2014-12-05,2
B00M1YCDZ8,5.0,0.0,0.0,0,1,2014-12-05,15
B00CJO90ZG,5.0,0.0,0.0,0,1,2014-12-05,8
B004K6KM8A,5.0,0.0,0.0,0,0,2014-12-05,9
B00J5KVSWK,5.0,1.0,1.0,0,1,2014-12-05,18
B000GUEXBG,5.0,0.0,0.0,0,1,2014-12-05,50
B00JDMY58Y,5.0,0.0,0.0,0,1,2014-12-05,3
B00BQYR110,5.0,0.0,0.0,0,1,2014-12-05,1
B00IM2TVX0,4.0,0.0,0.0,0,1,2014-12-05,7
B00ARQW0N2,1.0,0.0,0.0,0,1,2014-12-05,24
B00KXSJSC0,5.0,0.0,0.0,0,1,2014-12-05,22
B00AJE1CY0,5.0,0.0,0.0,0,1,2014-12-05,4
B00J3LXLNA,4.0,1.0,2.0,1,0,2014-12-05,213
B00BUM29XS,5.0,0.0,0.0,0,1,2014-12-05,13
B00IWPJWJU,5.0,0.0,0.0,0,1,2014-12-05,6
B0039S7NO6,5.0,0.0,0.0,0,1,2014-12-05,4
B00IVLIC46,2.0,1.0,2.0,0,1,2014-12-05,42
B00E18S0J0,1.0,1.0,1.0,0,1,2014-12-05,26
B00CI6JB7C,5.0,0.0,0.0,0,1,2014-12-05,4
B00859GJWQ,5.0,0.0,0.0,0,1,2014-12-05,5
B00IFWSMO6,5.0,0.0,0.0,0,1,2014-12-05,7
B00G6MWM1Q,5.0,9.0,11.0,0,1,2014-12-05,183
B004UC4Q8Q,5.0,0.0,0.0,0,0,2014-12-05,56
B007BSXZZG,5.0,1.0,1.0,0,0,2014-12-05,11
B00JDMY58Y,5.0,1.0,1.0,0,1,2014-12-05,6
B0085UA6YM,5.0,0.0,0.0,0,1,2014-12-05,6
B00EDBYKJ4,3.0,0.0,1.0,0,1,2014-12-05,2
B00IVFCCMA,4.0,0.0,0.0,0,1,2014-12-05,15
B00CI6J3HA,5.0,0.0,0.0,0,1,2014-12-05,10
B0039S7NO6,5.0,0.0,0.0,0,0,2014-12-05,2
B00CI6JB6I,2.0,2.0,2.0,0,1,2014-12-05,31
B006BMA1QE,5.0,0.0,0.0,0,1,2014-12-05,12
B0077NCEWA,5.0,0.0,0.0,0,1,2014-12-05,1
B00IVFCGIA,5.0,0.0,0.0,0,0,2014-12-05,80
B00FBW8EQ4,5.0,1.0,1.0,0,1,2014-12-05,23
B00CKH9WPA,5.0,0.0,0.0,0,1,2014-12-05,21
B00J49UTZ4,5.0,0.0,1.0,0,1,2014-12-05,2
B00GTCKOCM,5.0,0.0,0.0,0,1,2014-12-05,4
B002JSM3KQ,5.0,0.0,0.0,0,1,2014-12-05,13
B0039S7NO6,5.0,0.0,0.0,0,1,2014-12-05,12
B00IVFCGIA,4.0,0.0,0.0,0,0,2014-12-05,181
B00IQ8MVMI,5.0,0.0,0.0,0,1,2014-12-05,2
B00IFWSNH2,5.0,0.0,0.0,0,1,2014-12-05,53
B00IFWSNH2,4.0,0.0,0.0,0,0,2014-12-05,259
B004PXR524,5.0,0.0,0.0,0,0,2014-12-05,1
B00IVFC2HK,5.0,0.0,0.0,0,1,2014-12-05,18
B00C58ICA0,3.0,0.0,0.0,0,1,2014-12-05,29
B00J49UTX6,5.0,0.0,0.0,0,1,2014-12-05,39
